file,OM,Ftrgt,Btrigger,HCR,TACconstr,BB,ObsRho,ObsSd,Ftrgt1,Blim,MSYBtrigger,catch_long,catch_short,catch_medium,catch_median_long,catch_median_short,catch_median_medium,risk1_full,risk1_long,risk1_short,risk1_medium,risk3_long,risk3_short,risk3_medium,iav_long,iav_short,iav_medium,iavTAC_long,iavTAC_short,iavTAC_medium,ssb_median_long,ssb_median_short,ssb_median_medium,fbar_median_long,fbar_median_short,fbar_median_medium,recovery_proportion,recovery_time,conv_failed,F_maxed,slope_long,slope_medium,slope_short
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,190000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,29199.827824911,23515.1439300259,26650.1410023622,29413.3228187838,22300.1386179488,26391.2218233155,0.08525,0.0617,0.1096,0.108,0.081,0.141,0.129,0.204520682219641,0.251517555546321,0.213604586489192,0.204006525016447,0.249564438832865,0.208434165570129,187875.588149066,161071.931018468,178382.909707878,0.163126504434533,0.147736818320421,0.154948030220279,0.961,1,,0,0.5364,0.6084,0.7232
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,210000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,28583.8152083377,22432.6252405327,25968.9662709509,27609.3424427141,20576.4619550115,24750.6430577216,0.0761,0.0524,0.102,0.0976,0.072,0.132,0.118,0.223285631259918,0.267930162850383,0.231602563836607,0.22222869205565,0.262921143780188,0.227594268856148,190214.190445527,162478.323196909,180715.31243999,0.155128205110693,0.135368923762228,0.144876726884086,0.968,1,,0,0.6529,0.7194,0.8248
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,220000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,28233.128555482,21875.9545899941,25590.4136920961,26811.8162400065,19856.1725729688,24012.106257072,0.07225,0.0492,0.0986,0.092,0.065,0.128,0.111,0.231616282337215,0.27239899660642,0.239835961673278,0.230619656534156,0.269352476886389,0.234569125580958,191308.266500974,163264.474045386,182057.787810551,0.150602466297468,0.129778059343149,0.140247138595951,0.969,1,,0,0.7037,0.766,0.8652
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-230000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,230000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,27862.0584096532,21320.0988808271,25194.8642170696,26059.3521754994,19194.8187669204,23353.3404972578,0.0684,0.0451,0.0956,0.0878,0.061,0.125,0.102,0.239029053137426,0.278212191843457,0.246078438567648,0.238521807317055,0.273472632644383,0.241094127404628,192405.83979688,164000.544349718,183387.230859724,0.145982613780037,0.124641886023352,0.135757099231753,0.971,1,,0,0.7451,0.8024,0.8966
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,240000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,27476.3290656871,20773.474687146,24793.2193644202,25354.1854515995,18572.4110234437,22701.6129901755,0.06555,0.0431,0.0916,0.0844,0.058,0.121,0.101,0.246066765322405,0.280457986187761,0.25050270273181,0.245562801775296,0.276820418348045,0.246093856650245,193734.907092303,164743.798623629,184561.044649344,0.141485831259874,0.119560945023287,0.131122669393623,0.975,1,,0,0.7838,0.8306,0.9164
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,250000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,27076.7095916872,20239.4367043839,24386.589903882,24732.9341362058,17987.8655678753,22066.8407470565,0.0627,0.0409,0.0884,0.0806,0.053,0.114,0.098,0.251057145649239,0.283401249100298,0.253876679225133,0.250923010879475,0.278497119181511,0.249043874833701,195012.225600433,165388.064752745,185539.653961717,0.136970821613325,0.115169264049513,0.126810662625712,0.977,1,,0,0.8181,0.8618,0.9362
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,260000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,26669.0853326461,19719.0813681935,23974.4207080644,24114.5402200084,17453.9541670163,21542.9637397362,0.0606,0.0396,0.086,0.0772,0.051,0.108,0.093,0.256150701511641,0.285620640021306,0.255939449757571,0.255693525127303,0.278935570586688,0.250474760797185,196199.561695426,166031.618605619,186671.927993906,0.132760140994979,0.11093192260358,0.122848277779389,0.977,1,,0,0.8477,0.8866,0.9498
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,2e+05,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,28908.54319105,22981.3064139718,26323.8338930752,28573.5734971352,21421.631337949,25532.6406881932,0.07965,0.0565,0.1036,0.102,0.078,0.135,0.124,0.214065739217792,0.261349615004874,0.223562764591958,0.213484735913836,0.258260778329718,0.218465882333552,188980.734402719,161813.955943137,179458.745220512,0.159419936825324,0.141580852364063,0.150246585483547,0.963,1,,0,0.5964,0.6668,0.7766
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-120000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,120000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,31075.5745158794,27248.7475934864,28808.4009147969,30224.3116308656,26849.2605504648,28403.5679585944,0.1284,0.1026,0.1476,0.1608,0.129,0.202,0.19,0.157696185169093,0.175356172223217,0.159061957706076,0.157649867851313,0.169689505893315,0.155733545871075,179910.385921106,157175.762851401,170386.557870162,0.184416866665959,0.184459882358416,0.18165347320025,0.946,1,,0,0.1391,0.1916,0.198
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-130000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,130000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,31059.0721823922,27023.8334239912,28730.3410935676,30330.9341988827,26886.4864362355,28520.0330406472,0.12445,0.0983,0.1458,0.1554,0.124,0.198,0.187,0.161443496293047,0.183069905798042,0.163718989186769,0.161242177038699,0.178333389269693,0.162754888490364,180314.95855402,157469.240145501,170716.605199265,0.183691210219078,0.182578190648447,0.18020744826429,0.948,1,,0,0.1832,0.2424,0.2688
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-140000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,140000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,31008.1745642861,26738.0648223037,28628.163998114,30459.4692953414,26916.913112926,28659.2220609312,0.12025,0.0943,0.1428,0.1496,0.117,0.196,0.175,0.166652987269581,0.195140728731041,0.170249744880978,0.166461182896762,0.190173487261265,0.168050649582271,181026.01892156,157818.519265887,171444.672048379,0.182439902321414,0.18011635572003,0.178427753739782,0.949,1,,0,0.2366,0.2994,0.3502
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-150000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,150000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,30915.3576151701,26386.5681191305,28491.0817061265,30606.0397724667,26940.246229356,28777.0764094089,0.1138,0.0874,0.138,0.1424,0.112,0.187,0.169,0.173687264244211,0.207261480469836,0.179396019268034,0.173564554866674,0.20294628201447,0.176374260266415,181640.565982658,158107.079052022,172176.509155903,0.181217289560218,0.176864949054496,0.17693246059056,0.949,1,,0,0.2979,0.3604,0.4354
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-160000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,160000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,30777.5214064769,25974.0654639571,28313.1438975741,30800.2579490017,26474.4118885293,28885.7016966758,0.10845,0.082,0.1342,0.1356,0.105,0.181,0.162,0.180850468415559,0.221266765688116,0.186668538840018,0.180520533805559,0.21550734129772,0.182935128343386,182508.8377429,158525.174822999,172688.538124554,0.17952311409257,0.173101052544625,0.174167508095804,0.95,1,,0,0.3608,0.4328,0.5178
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-170000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,170000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,30595.7461313059,25513.3107285337,28087.9430795502,30883.3348499411,25361.0894638327,28750.099995881,0.1029,0.0776,0.1292,0.1272,0.099,0.175,0.154,0.189869386499562,0.234759746583453,0.196832606576952,0.189853787082433,0.22695348502477,0.19245106113859,183367.197264875,158788.078052236,173902.997992577,0.177264746895767,0.167994374428684,0.170701780765539,0.956,1,,0,0.4273,0.5014,0.5936
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-180000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,180000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,30370.5318907482,25015.2902067003,27821.8834329803,30847.6381606448,24256.4119512971,28045.0671252859,0.0974,0.0723,0.1244,0.1206,0.094,0.165,0.147,0.199168397147337,0.248938304399177,0.205999555205633,0.198489026158641,0.240272690014597,0.202211153834082,184278.658218499,159358.26959509,175045.394450495,0.174136752561271,0.161401339701998,0.166267449948242,0.959,1,,0,0.4903,0.564,0.6652
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,190000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,30104.056852886,24481.6554402198,27519.1065168467,30173.7810864798,23201.6750098649,27140.1788639187,0.0914,0.0674,0.1168,0.114,0.086,0.151,0.136,0.208756622984591,0.258473136752978,0.217298422777689,0.208408850232978,0.250944848251605,0.211676689550527,185463.726596885,160120.286713121,176240.824721885,0.170867443286403,0.155077583788072,0.162420750652975,0.959,1,,0,0.5553,0.6234,0.7296
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,210000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,29466.1218693191,23357.6136198987,26814.320434204,28304.6469894933,21387.3699337656,25417.3224631721,0.08105,0.0579,0.1052,0.1032,0.078,0.136,0.124,0.22693399521928,0.271684740688238,0.234603534233835,0.226623486114373,0.266738963725288,0.229218269911666,187826.521941972,161603.927888332,178810.157684963,0.162175201990907,0.142354325240759,0.151514807137969,0.963,1,,0,0.6657,0.731,0.8294
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,220000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,29104.8126388314,22781.205651339,26424.0528095637,27490.3239878794,20656.3917983497,24719.3003279164,0.07715,0.0531,0.1032,0.0992,0.072,0.134,0.119,0.235016646345771,0.275344122543994,0.242712407978925,0.234069284527211,0.271322320613714,0.238602977013947,189044.777599314,162243.051012909,180098.965900048,0.157098981008461,0.136373633226724,0.146425152828278,0.967,1,,0,0.7168,0.7778,0.868
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-230000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,230000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,28724.0531491865,22205.5723232276,26019.1173467718,26713.5929501418,19957.2754956697,24027.558754609,0.07325,0.0501,0.0994,0.0934,0.067,0.129,0.112,0.243276441445581,0.278237313048095,0.247736698278865,0.242630564925394,0.275626963191072,0.242558950783125,190254.753817545,162996.497986727,181399.34773806,0.152153847221763,0.130962707620263,0.141471779642518,0.969,1,,0,0.7561,0.8118,0.9002
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,240000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,28327.3952347045,21640.2660950506,25608.8091313866,26048.4461768531,19305.7894386438,23388.0941466582,0.0701,0.0472,0.0968,0.0892,0.065,0.125,0.104,0.249511459202127,0.281012221377286,0.252877369429847,0.248838998308494,0.278779570041834,0.247008248799113,191570.846437844,163664.727738102,182606.152969358,0.147439515454162,0.125941212469802,0.136851647575767,0.971,1,,0,0.7953,0.8398,0.92
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,250000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,27918.671645253,21088.3766359857,25191.7645827409,25390.9812064344,18725.424469478,22783.8131879384,0.06645,0.0438,0.0928,0.0854,0.06,0.123,0.101,0.255163933708541,0.283194718415043,0.25605687135896,0.255000865957313,0.281303155820575,0.250818117789221,192829.755838021,164485.973503817,183713.289475971,0.142818313904332,0.121053692199781,0.132320671068244,0.974,1,,0,0.8282,0.8696,0.9388
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,260000,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,27503.0514467851,20550.9026164319,24768.694561002,24809.2782591187,18182.9012499625,22234.4529630545,0.06385,0.0419,0.0888,0.0828,0.055,0.116,0.1,0.258377636767612,0.286019939943483,0.258157997380754,0.258176235248368,0.281467210229322,0.253075425794665,194066.702768278,165113.506694166,184751.891950021,0.138505500010267,0.116768465128494,0.128175336870233,0.976,1,,0,0.8558,0.8958,0.9504
MP_whiting_HCR-A_Ftrgt-0.19_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.19,2e+05,A,FALSE,FALSE,0.47,0.17,0.19,119970,166708,29801.3624255383,23926.6660406809,27180.2939938414,29231.95658662,22266.2216547289,26261.8285833692,0.08665,0.0626,0.1116,0.1098,0.082,0.143,0.131,0.218887130740496,0.266328898244675,0.22682454777075,0.217984165700395,0.260000743121531,0.222680104111767,186654.777935281,160810.579307683,177368.0523529,0.166614617182184,0.148676954042813,0.15644955376615,0.961,1,,0,0.6142,0.6802,0.7844
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-120000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,120000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,31975.0916147753,28322.470687287,29687.2742799507,31152.1193403791,27933.0463222585,29315.6043329401,0.13875,0.1126,0.1588,0.171,0.137,0.219,0.202,0.1598130721832,0.181626537265159,0.161092369105575,0.159793743350788,0.172165982415952,0.157985271316635,176948.179625033,156081.970265904,167866.553703931,0.193521599307937,0.194086746801659,0.190603299368358,0.939,1,,0,0.1501,0.2036,0.2066
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-130000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,130000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,31959.1203337871,28081.7399423468,29606.4442081706,31236.617055412,27970.3761272092,29464.6062431548,0.13365,0.1069,0.1554,0.1654,0.132,0.215,0.199,0.163870913843863,0.190810397982083,0.165835844563716,0.163441953100137,0.181268210003918,0.164438142792334,177415.33759871,156262.169800566,168375.784707288,0.192657759206031,0.191921503508495,0.188984714267421,0.944,1,,0,0.1969,0.2548,0.2784
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-140000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,140000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,31906.1219302936,27777.8687833683,29499.2714080177,31422.7743255752,27998.6898509984,29578.5423921137,0.12795,0.1014,0.152,0.157,0.126,0.207,0.188,0.169975700773088,0.203385065568432,0.174607482583732,0.169904735948163,0.195172519767002,0.171750952825137,178068.102836397,156605.489952702,169038.573406101,0.191368381986283,0.189228823080174,0.187174450191138,0.947,1,,0,0.2511,0.3128,0.3584
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-150000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,150000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,31806.5709844569,27406.4585955945,29357.4032333466,31599.5727376135,27996.19061705,29723.1236229076,0.1229,0.0961,0.1484,0.151,0.117,0.204,0.18,0.17636754114982,0.216176452189159,0.182751285131725,0.176227295546313,0.20586490065035,0.179137993921989,178994.743919679,157056.588947412,169927.168732154,0.189978721300668,0.185738253180934,0.18538396285106,0.949,1,,0,0.3135,0.376,0.4448
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-160000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,160000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,31661.7071854928,26973.9177581726,29169.6122167883,31747.2524714341,27423.4330346796,29892.6513218421,0.11575,0.0891,0.1416,0.1432,0.112,0.194,0.169,0.184725071330847,0.228430134489283,0.190120817176485,0.184691513684644,0.218907425790931,0.186898239448271,179798.036802134,157417.693581506,170626.123922614,0.187984594669215,0.181645176858469,0.182018696264267,0.949,1,,0,0.38,0.4506,0.5278
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-170000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,170000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,31472.8711778031,26493.6122338471,28934.7449341613,31895.0386200667,26216.9004174126,29625.9640820564,0.1104,0.0839,0.138,0.1358,0.107,0.185,0.162,0.193416233455861,0.243341324952933,0.201050208656163,0.193228157223175,0.232312705974253,0.195763898893708,180935.7976002,157771.860973076,171743.134312929,0.185433978797254,0.175894656320648,0.178118009831561,0.95,1,,0,0.4438,0.5172,0.6022
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-180000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,180000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,31238.2921081536,25975.7086329166,28659.3287451456,31677.0944116158,25087.1396064373,28767.0813424684,0.10445,0.0788,0.1316,0.1286,0.099,0.18,0.155,0.202912645448901,0.256494655454022,0.211377005403867,0.202072969439916,0.243494732071265,0.206168585927069,182063.118946267,158364.560767888,172964.088322642,0.181802924177568,0.169366869084193,0.173677057275262,0.955,1,,0,0.5091,0.5772,0.6732
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,190000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,30961.4461829544,25421.0116754387,28345.3700605708,30825.5288325442,24060.1746899857,27799.7611254335,0.09915,0.0739,0.127,0.1218,0.096,0.172,0.15,0.21286600465858,0.264432712768956,0.221032920164461,0.212639742347549,0.253227646644444,0.215944217864703,183254.699549913,159026.747722464,173985.233161713,0.178327653820677,0.162612343717779,0.169122572871242,0.959,1,,0,0.5715,0.6398,0.7362
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,210000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,30303.1601930213,24257.0254579724,27619.7065125845,28976.0250405109,22270.1318867788,26070.6535488091,0.0877,0.0636,0.1134,0.1102,0.082,0.146,0.132,0.23111658496801,0.274944310288762,0.237498115099493,0.23016457468556,0.27100240069752,0.2329351418186,185559.756784202,160528.47986729,176804.645554282,0.168905048888936,0.149150499785885,0.157570132470793,0.961,1,,0,0.6828,0.7438,0.834
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,220000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,29932.9356151531,23662.2517001904,27218.9817138516,28159.6549122784,21405.1843010907,25361.1883256688,0.08205,0.0589,0.1064,0.104,0.078,0.137,0.126,0.238797829050496,0.278275470717961,0.245252294916596,0.238202072863577,0.274359617682693,0.239988878755207,186838.236792376,161298.003155917,178263.373172541,0.163442915280329,0.142963990152799,0.152304595544759,0.963,1,,0,0.7293,0.7864,0.8724
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-230000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,230000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,29542.97775328,23067.6951160809,26806.6913784709,27402.04550446,20697.6747627125,24692.9171281498,0.07805,0.0544,0.1036,0.0998,0.072,0.134,0.121,0.245663261004078,0.280882513610886,0.250491824209631,0.244731433627889,0.27810887247572,0.244942547617708,188144.299041022,161979.519128047,179510.177623081,0.158209492323735,0.137350017476708,0.147132009050016,0.966,1,,0,0.7674,0.8178,0.9028
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,240000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,29137.6813479542,22484.6106742902,26387.990087133,26714.8923373115,20053.6026577064,24018.6461422986,0.07475,0.0513,0.1006,0.0958,0.067,0.131,0.114,0.252472314796032,0.282462407399542,0.254630959696598,0.251811005301108,0.280815228849051,0.249595532770799,189425.915057522,162784.991001089,180717.616284532,0.153254283595007,0.132059333347017,0.14221060718705,0.969,1,,0,0.8044,0.8488,0.922
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,250000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,28720.4793656769,21915.7286730034,25962.0471603376,26056.5291782309,19444.2633553785,23486.1224573695,0.07115,0.0481,0.0978,0.0906,0.065,0.126,0.107,0.257643254043388,0.284149454759791,0.257888602173889,0.257301189019033,0.282783152140214,0.252516963275996,190634.117607076,163466.79981904,181983.576843279,0.148407563668579,0.127123127320531,0.137793981359234,0.97,1,,0,0.8374,0.877,0.941
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,260000,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,28297.3781800918,21362.3652032194,25529.1622381272,25444.4732578466,18885.0581201092,22910.8034713424,0.0679,0.0453,0.0942,0.0868,0.062,0.125,0.102,0.260623357518371,0.285986166276712,0.2601540710027,0.260598037729853,0.283886937382401,0.254652893173625,191941.549863785,164266.506670272,183077.193979402,0.143873739195871,0.122393256595307,0.13340132979123,0.973,1,,0,0.8623,0.9002,0.9518
MP_whiting_HCR-A_Ftrgt-0.2_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.2,2e+05,A,FALSE,FALSE,0.47,0.17,0.2,119970,166708,30648.1775728907,24845.0700705765,27996.6683972634,29868.6794187076,23141.1835193935,26939.1922456928,0.0931,0.0691,0.1198,0.1144,0.087,0.155,0.136,0.222753431590599,0.271119574587237,0.230035712511978,0.221977602168642,0.262792520464376,0.225351974307912,184379.152731153,159811.011851741,175333.197423458,0.173652060178762,0.155691225379384,0.162949529823877,0.959,1,,0,0.6306,0.6948,0.7896
