"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","Blim","catch_long","catch_short","catch_medium","catch_median_long","catch_median_short","catch_median_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","ssb_median_long","ssb_median_short","ssb_median_medium","recovery_proportion","recovery_time","conv_failed","F_maxed","F0","fbar_median_long","fbar_median_short","fbar_median_medium","slope_long","slope_medium","slope_short","HPC"
"cod4_HCR-A_Ftrgt-0.22_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.22,160000,"A",FALSE,FALSE,107000,50921.7196,33564.2412,49410.1908,49512.5,32721.5,48124,0.01135,0,0.0454,0,0,0.185,0,0.0915081206097283,0.338178610569586,0.118158372779988,268758.086802804,191029.408988956,259878.660222301,1,2,0,0,NA,0.221795198506184,0.180469398056705,0.219577125267144,0.0047,0.007,0.4494,"POD"
"cod4_HCR-A_Ftrgt-0.22_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.22,170000,"A",FALSE,FALSE,107000,50929.6361,33405.918,49479.131,49551,32788.5,48219,0.01115,1e-04,0.0444,0,0.001,0.185,0,0.0918248262937842,0.348943703826685,0.118536466593942,268919.655184653,193054.631545966,260456.960628387,1,2,0,0,NA,0.221659380360615,0.177994414065728,0.219549129700881,0.011,0.015,0.4684,"POD"
"cod4_HCR-A_Ftrgt-0.22_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.22,180000,"A",FALSE,FALSE,107000,50935.2823,33242.0846,49545.5734,49563.5,32890,48343,0.01095,1e-04,0.0436,0,0.001,0.185,0,0.092720201064138,0.361604997683625,0.119342407986241,269028.825516186,194850.40320203,261174.818317689,1,2,0,0,NA,0.221678776267614,0.176067567370134,0.219465212827659,0.0211,0.0238,0.4894,"POD"
"cod4_HCR-A_Ftrgt-0.22_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.22,190000,"A",FALSE,FALSE,107000,50937.387,33072.1278,49604.961,49591,32633.5,48367,0.0108,1e-04,0.043,0,0.001,0.185,0,0.0933757792345947,0.37909519505551,0.120633391783962,269241.618368533,196835.256243399,261922.391041606,1,2,0,0,NA,0.221454627128657,0.173994606578163,0.219304390197081,0.0351,0.0424,0.512,"POD"
"cod4_HCR-A_Ftrgt-0.22_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.22,210000,"A",FALSE,FALSE,107000,50916.5539,32694.2194,49709.951,49707.5,31901,48573,0.01065,0,0.0426,0,0,0.185,0,0.0956164308642546,0.405948614703273,0.124548744312734,269893.332727785,200116.023732162,263550.501561696,1,2,0,0,NA,0.22103865883477,0.168631949133918,0.218671524757271,0.0871,0.0906,0.5652,"POD"
"cod4_HCR-A_Ftrgt-0.22_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","cod4",0.22,2e+05,"A",FALSE,FALSE,107000,50932.0372,32890.9856,49661.3424,49621.5,32385,48481.5,0.01065,0,0.0426,0,0,0.185,0,0.094352113448541,0.393333458271491,0.12237071425155,269490.47703933,198496.076368636,262760.336526572,1,2,0,0,NA,0.221245669316525,0.17183395716506,0.219052124096857,0.0556,0.0622,0.5384,"POD"
"cod4_HCR-A_Ftrgt-0.23_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.23,110000,"A",FALSE,FALSE,107000,51446.2098,35288.0136,49904.515,50010.5,31625.5,48679.5,0.01335,1e-04,0.0532,0,0.001,0.185,0,0.0915262448427104,0.230080881912837,0.120084393516152,259115.900236873,177292.085754176,249196.765726599,1,2,0,0,NA,0.231623245287243,0.201862349251354,0.229056064095023,0,0,0.0778,"POD"
"cod4_HCR-A_Ftrgt-0.23_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.23,120000,"A",FALSE,FALSE,107000,51456.3018,35192.0444,49945.1198,50026.5,32031,48673.5,0.0128,1e-04,0.051,0,0.001,0.185,0,0.0916216758396757,0.254215954801499,0.119708593830638,259080.87171643,179268.826925183,249430.720711313,1,2,0,0,NA,0.231701996655097,0.199584604020461,0.229218188123075,0,0,0.3342,"POD"
"cod4_HCR-A_Ftrgt-0.23_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.23,130000,"A",FALSE,FALSE,107000,51469.2618,35056.6532,50001.9862,50053,32585.5,48703,0.0124,1e-04,0.0494,0,0.001,0.185,0,0.0922648578553674,0.287457622099113,0.11945234899624,259063.049530973,181969.945585183,250106.386785051,1,2,0,0,NA,0.23177331029598,0.196446397183666,0.229336413687746,3e-04,4e-04,0.378,"POD"
"cod4_HCR-A_Ftrgt-0.23_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.23,140000,"A",FALSE,FALSE,107000,51481.0181,34907.7236,50069.6504,50045,32943.5,48778.5,0.01195,1e-04,0.0476,0,0.001,0.185,0,0.0929496324761993,0.308500777634703,0.119396074112646,258991.841382793,184463.787391263,250495.54141,1,2,0,0,NA,0.231839213530654,0.193653381413514,0.229526933122309,0.0013,0.0022,0.4142,"POD"
"cod4_HCR-A_Ftrgt-0.23_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.23,150000,"A",FALSE,FALSE,107000,51492.4679,34753.564,50141.1,50074.5,33318,48845,0.01175,1e-04,0.0468,0,0.001,0.185,0,0.0930925841827621,0.322982072956666,0.119547218689585,258953.264623956,186878.975543115,251029.539513052,1,2,0,0,NA,0.231915597991257,0.190771259650136,0.229668920641984,0.0034,0.0054,0.4354,"POD"
"cod4_HCR-A_Ftrgt-0.23_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.23,160000,"A",FALSE,FALSE,107000,51502.2767,34596.1642,50213.5102,50077,33611,48923,0.01165,1e-04,0.0464,0,0.001,0.185,0,0.0934182283130484,0.335194575371689,0.120020534483728,259156.752592676,189047.483908834,251729.416983441,1,2,0,0,NA,0.231763538615255,0.188011569245691,0.229636957651706,0.0091,0.0132,0.4548,"POD"
"cod4_HCR-A_Ftrgt-0.23_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.23,170000,"A",FALSE,FALSE,107000,51508.5438,34437.5784,50281.4476,50104.5,33709,48992.5,0.0114,1e-04,0.0454,0,0.001,0.185,0,0.0939014308644944,0.348957996783112,0.120718414331812,259231.086490774,191144.883733221,252195.584914155,1,2,0,0,NA,0.23181241059726,0.185790342745446,0.229621436122504,0.0187,0.0216,0.4746,"POD"
"cod4_HCR-A_Ftrgt-0.23_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.23,180000,"A",FALSE,FALSE,107000,51511.2039,34274.32,50344.1776,50127,33737.5,49078.5,0.0111,1e-04,0.0442,0,0.001,0.185,0,0.0950916733566601,0.364626367547383,0.121836578163108,259349.349595121,193169.714793345,253049.052609471,1,2,0,0,NA,0.231646598723917,0.183144054428276,0.229341081582864,0.0312,0.0356,0.4976,"POD"
"cod4_HCR-A_Ftrgt-0.23_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.23,190000,"A",FALSE,FALSE,107000,51507.476,34101.106,50400.4702,50168.5,33440.5,49158.5,0.01095,1e-04,0.0436,0,0.001,0.185,0,0.0960309549302532,0.38175797691531,0.123561862531213,259520.949919535,194987.798960843,253825.069814079,1,2,0,0,NA,0.231280676648825,0.181387376302093,0.229116451710552,0.0523,0.0542,0.5202,"POD"
"cod4_HCR-A_Ftrgt-0.23_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.23,210000,"A",FALSE,FALSE,107000,51467.9648,33715.3906,50482.8982,50294,32655.5,49400,0.0107,1e-04,0.0426,0,0.001,0.185,0,0.0999732887166476,0.410665477657498,0.128680060194667,260485.455839605,198426.21476015,255706.417138709,1,2,0,0,NA,0.230450421607705,0.174954111772405,0.228590269257843,0.1221,0.1198,0.576,"POD"
"cod4_HCR-A_Ftrgt-0.23_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","cod4",0.23,2e+05,"A",FALSE,FALSE,107000,51494.9456,33916.0316,50448.1194,50241.5,33131.5,49271,0.0108,1e-04,0.043,0,0.001,0.185,0,0.0971555519855531,0.397173802047694,0.125753030621712,260017.059495209,196838.770088341,254685.146260786,1,2,0,0,NA,0.231030093196675,0.178792493357756,0.228877854268043,0.082,0.082,0.5462,"POD"
"cod4_HCR-A_Ftrgt-0.24_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.24,110000,"A",FALSE,FALSE,107000,51960.0142,36276.943,50634.4338,50516,32544,49314.5,0.01375,1e-04,0.0548,0,0.001,0.185,0,0.0931240380512868,0.225516920756411,0.121437507842169,249582.665335517,174993.826891441,241395.240595781,1,2,0,0,NA,0.24155837350972,0.210709014444755,0.239353691642031,0,0,0.0808,"POD"
"cod4_HCR-A_Ftrgt-0.24_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.24,120000,"A",FALSE,FALSE,107000,51968.8583,36181.861,50676.811,50512,32926.5,49345,0.01305,1e-04,0.052,0,0.001,0.185,0,0.0934739551287292,0.249301194148862,0.121120775330397,249554.434079985,176855.133480135,241752.863944427,1,2,0,0,NA,0.241706137557967,0.20816520866882,0.239287951738293,0,0,0.3372,"POD"
"cod4_HCR-A_Ftrgt-0.24_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.24,130000,"A",FALSE,FALSE,107000,51982.784,36050.1474,50733.2656,50524,33477,49395,0.0126,1e-04,0.0502,0,0.001,0.185,0,0.0939063639935428,0.283818968622467,0.120920138060934,249601.08532638,180052.841416007,242321.065480703,1,2,0,0,NA,0.242008298191745,0.204935495706247,0.23947614148406,8e-04,0.0014,0.383,"POD"
"cod4_HCR-A_Ftrgt-0.24_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.24,140000,"A",FALSE,FALSE,107000,51995.0184,35903.9286,50801.8066,50521.5,33796,49465,0.01215,1e-04,0.0484,0,0.001,0.185,0,0.0946538830883353,0.305277889963681,0.120977266119361,249583.683221481,182385.694680294,242814.007899972,1,2,0,0,NA,0.242025612693074,0.201819387242609,0.23966023095405,0.0026,0.0034,0.4182,"POD"
"cod4_HCR-A_Ftrgt-0.24_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.24,150000,"A",FALSE,FALSE,107000,52005.642,35751.619,50874.6978,50552.5,34184,49519,0.0119,1e-04,0.0474,0,0.001,0.185,0,0.0949300619376011,0.320125397065632,0.121344115504357,249557.965850465,184757.661696381,243312.720644722,1,2,0,0,NA,0.241862059720974,0.198844740621238,0.239765632939726,0.007,0.0086,0.4424,"POD"
"cod4_HCR-A_Ftrgt-0.24_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.24,160000,"A",FALSE,FALSE,107000,52014.7871,35595.6442,50944.4658,50586.5,34601.5,49583.5,0.01175,1e-04,0.0468,0,0.001,0.185,0,0.0957501075364005,0.333185649933028,0.122036558181181,249630.277528095,187042.37201257,243894.544574086,1,2,0,0,NA,0.241872468870282,0.195466749750255,0.239759360141915,0.0152,0.0168,0.4638,"POD"
"cod4_HCR-A_Ftrgt-0.24_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.24,170000,"A",FALSE,FALSE,107000,52019.8311,35436.0688,51009.5524,50605,34625.5,49648.5,0.01155,1e-04,0.046,0,0.001,0.185,0,0.096448117180053,0.349776320633838,0.123122974094433,249728.00891456,189120.986473122,244830.408799182,1,2,0,0,NA,0.241722496757389,0.193177660453011,0.239531730738477,0.0281,0.029,0.4822,"POD"
"cod4_HCR-A_Ftrgt-0.24_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.24,180000,"A",FALSE,FALSE,107000,52017.718,35272.4514,51066.0702,50648,34501.5,49702,0.01135,1e-04,0.0452,0,0.001,0.185,0,0.0973794912948108,0.366229957984423,0.124725032588994,249770.051743499,191291.704250363,245468.522332853,1,2,0,0,NA,0.241495109580516,0.190259452072326,0.239417484736506,0.0461,0.0472,0.5044,"POD"
"cod4_HCR-A_Ftrgt-0.24_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.24,190000,"A",FALSE,FALSE,107000,52006.9005,35098.1086,51114.3788,50675,34187,49809.5,0.0111,1e-04,0.0442,0,0.001,0.185,0,0.0987927805568958,0.38641729104598,0.126869858766829,250180.754347534,193201.690472457,246101.336530196,1,2,0,0,NA,0.241139697017254,0.188402190973738,0.239177617883062,0.0745,0.0716,0.5288,"POD"
"cod4_HCR-A_Ftrgt-0.24_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.24,210000,"A",FALSE,FALSE,107000,51946.2132,34701.1274,51166.9698,50884.5,33319.5,50166.5,0.0108,1e-04,0.043,0,0.001,0.185,0,0.104354028389075,0.414108182025488,0.133506543458049,251731.470578748,196602.580009396,248249.420531301,1,2,0,0,NA,0.239908997429681,0.181104380587505,0.23841483539885,0.1633,0.151,0.587,"POD"
"cod4_HCR-A_Ftrgt-0.24_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","cod4",0.24,2e+05,"A",FALSE,FALSE,107000,51984.4942,34908.2918,51151.4814,50764.5,33758.5,49992,0.01085,1e-04,0.0432,0,0.001,0.185,0,0.101310097181572,0.398214352514097,0.1297694948247,250733.4012486,194951.989185478,247178.58229762,1,2,0,0,NA,0.240601766385326,0.185132209543717,0.238906408790561,0.1135,0.1072,0.5562,"POD"
"cod4_HCR-A_Ftrgt-0.25_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.25,110000,"A",FALSE,FALSE,107000,52412.4412,37235.1544,51296.8782,50907.5,33403.5,49950.5,0.01435,3e-04,0.0562,6e-04,0.001,0.185,0.002,0.0945184645956387,0.222417925298861,0.122863401238637,240640.124925509,172467.531587732,233826.407926368,1,2,0,0,NA,0.251601165728196,0.219535646330997,0.249645663616792,0,0,0.0824,"POD"
"cod4_HCR-A_Ftrgt-0.25_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.25,120000,"A",FALSE,FALSE,107000,52421.6276,37142.1054,51340.9926,50928.5,33893,49965.5,0.01365,3e-04,0.0536,4e-04,0.001,0.185,0.002,0.0950498394405421,0.246411333834811,0.122558712832795,240595.209855398,174842.8459999,234267.749249427,1,2,0,0,NA,0.251740259394581,0.216823952575171,0.249646321962706,7e-04,6e-04,0.342,"POD"
"cod4_HCR-A_Ftrgt-0.25_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.25,130000,"A",FALSE,FALSE,107000,52434.8886,37012.3496,51399.2332,50923,34381.5,49980.5,0.013,2e-04,0.0512,4e-04,0.001,0.185,0.002,0.0954521052701026,0.28018663848089,0.122519193405285,240547.664675777,177717.166579359,234719.520970527,1,2,0,0,NA,0.251897979871416,0.21339492565319,0.249788840417571,0.0019,0.0022,0.387,"POD"
"cod4_HCR-A_Ftrgt-0.25_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.25,140000,"A",FALSE,FALSE,107000,52447.7911,36870.1318,51465.8702,50945,34676,50064.5,0.01255,2e-04,0.0494,4e-04,0.001,0.185,0.002,0.0960751126837325,0.300036999260015,0.122733865049247,240605.360084103,180366.771577767,235425.841849318,1,2,0,0,NA,0.251881462561696,0.210103864485832,0.249886763111473,0.0041,0.0064,0.4232,"POD"
"cod4_HCR-A_Ftrgt-0.25_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.25,150000,"A",FALSE,FALSE,107000,52458.5201,36718.5552,51535.7456,50961.5,35042,50149,0.0121,2e-04,0.048,0,0.001,0.185,0,0.096738259074548,0.318436955586739,0.123363487212276,240573.588573643,182646.216922034,236023.732558651,1,2,0,0,NA,0.251843171103156,0.206806043660055,0.249864439621007,0.0122,0.0142,0.4468,"POD"
"cod4_HCR-A_Ftrgt-0.25_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.25,160000,"A",FALSE,FALSE,107000,52465.7668,36563.2712,51603.7366,51000.5,35424,50182.5,0.0118,1e-04,0.047,0,0.001,0.185,0,0.0977219920858277,0.332911408979675,0.124365580910294,240684.336955291,184904.243866499,236591.924258734,1,2,0,0,NA,0.251752916620001,0.203386824280304,0.249828714084328,0.0239,0.0234,0.4692,"POD"
"cod4_HCR-A_Ftrgt-0.25_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.25,170000,"A",FALSE,FALSE,107000,52466.8174,36404.902,51664.067,51039.5,35378.5,50252.5,0.01175,1e-04,0.0468,0,0.001,0.185,0,0.0987775956869629,0.351603284804569,0.125838760448141,240690.881196662,186902.481684562,237350.711855872,1,2,0,0,NA,0.25151091372757,0.200235699305783,0.249555942231303,0.0399,0.04,0.4898,"POD"
"cod4_HCR-A_Ftrgt-0.25_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.25,180000,"A",FALSE,FALSE,107000,52460.3708,36237.8758,51714.5048,51067,35192,50354.5,0.01145,1e-04,0.0456,0,0.001,0.185,0,0.100412965252647,0.367463550431108,0.127927967125553,240968.837022077,189160.99542998,238035.717797039,1,2,0,0,NA,0.251264436557592,0.197353198831017,0.249417161050422,0.0673,0.062,0.5118,"POD"
"cod4_HCR-A_Ftrgt-0.25_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.25,190000,"A",FALSE,FALSE,107000,52441.6228,36062.2986,51750.0176,51160,34899,50509.5,0.0113,1e-04,0.045,0,0.001,0.185,0,0.10258209978461,0.387279898871408,0.130702217107864,241561.657456976,191206.556496779,238869.806598159,1,2,0,0,NA,0.250867498803299,0.195568371806387,0.249217293937269,0.1044,0.094,0.537,"POD"
"cod4_HCR-A_Ftrgt-0.25_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.25,210000,"A",FALSE,FALSE,107000,52354.2542,35654.0078,51767.87,51422,33885,50846,0.01085,1e-04,0.0432,0,0.001,0.185,0,0.109088038739216,0.413868754554552,0.138843891848496,243372.279141503,194628.751437317,241317.534801592,1,2,0,0,NA,0.249216726584933,0.187180659101385,0.247759305777058,0.2061,0.185,0.598,"POD"
"cod4_HCR-A_Ftrgt-0.25_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","cod4",0.25,2e+05,"A",FALSE,FALSE,107000,52407.7988,35868.6072,51768.2468,51264,34408.5,50668.5,0.0111,1e-04,0.0442,0,0.001,0.185,0,0.10544498063361,0.400543813698329,0.134430991521242,242377.004989563,192927.613118359,239877.650404413,1,2,0,0,NA,0.25009116567831,0.19143205685664,0.248756130803038,0.153,0.1396,0.5654,"POD"
"cod4_HCR-A_Ftrgt-0.26_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.26,110000,"A",FALSE,FALSE,107000,52810.5238,38165.225,51892.3098,51248.5,34281,50465.5,0.01505,5e-04,0.0582,0.001,0.001,0.185,0.002,0.0962302130722723,0.219034262947019,0.124386945682591,232058.354709682,170171.901333497,226499.145670061,1,2,0,0,NA,0.261699720586157,0.228610412479908,0.260136005560009,2e-04,0,0.0864,"POD"
"cod4_HCR-A_Ftrgt-0.26_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.26,120000,"A",FALSE,FALSE,107000,52819.2602,38071.572,51940.5628,51245.5,34718.5,50500,0.01435,5e-04,0.0556,8e-04,0.001,0.185,0.002,0.0969277329143653,0.242625586662595,0.124177178994586,231993.174411875,172354.524687482,226918.652740657,1,2,0,0,NA,0.261725331496695,0.225652440489829,0.260203816799721,0.0011,0.0018,0.3468,"POD"
"cod4_HCR-A_Ftrgt-0.26_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.26,130000,"A",FALSE,FALSE,107000,52832.195,37945.4076,52000.204,51281.5,35282.5,50568.5,0.01345,5e-04,0.052,8e-04,0.001,0.185,0.002,0.0971387805971238,0.276859361475395,0.124194840759416,232007.801402599,175347.774469916,227355.75331019,1,2,0,0,NA,0.261912357403711,0.22181134790846,0.260124017322413,0.0032,0.0044,0.391,"POD"
"cod4_HCR-A_Ftrgt-0.26_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.26,140000,"A",FALSE,FALSE,107000,52844.7051,37804.6978,52066.8848,51322,35550,50633.5,0.0129,4e-04,0.0502,6e-04,0.001,0.185,0.002,0.0979057797504314,0.296240814840566,0.124690893049414,232025.541649289,178167.450300495,227830.665599841,1,2,0,0,NA,0.261965031804245,0.2184638827538,0.260139031053537,0.0092,0.0106,0.4306,"POD"
"cod4_HCR-A_Ftrgt-0.26_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.26,150000,"A",FALSE,FALSE,107000,52854.3774,37654.6356,52133.7,51304,35894.5,50716,0.0126,4e-04,0.049,6e-04,0.001,0.185,0.002,0.0985641717160796,0.314336171396984,0.125596428378773,232152.064502528,180546.295799902,228547.606997893,1,2,0,0,NA,0.261848655974761,0.215019162501295,0.260161321780365,0.0192,0.0196,0.454,"POD"
"cod4_HCR-A_Ftrgt-0.26_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.26,160000,"A",FALSE,FALSE,107000,52859.4054,37500.5406,52197.3938,51358,36162,50772.5,0.0122,4e-04,0.0474,6e-04,0.001,0.185,0.002,0.10014798918656,0.334090533011102,0.1269580490653,232132.765305262,182825.322144187,229130.93203674,1,2,0,0,NA,0.26164172843205,0.210771978799693,0.259927779735721,0.0341,0.0314,0.4768,"POD"
"cod4_HCR-A_Ftrgt-0.26_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.26,170000,"A",FALSE,FALSE,107000,52856.3408,37341.141,52252.1714,51409,36173,50813,0.01195,3e-04,0.0468,4e-04,0.001,0.185,0.002,0.101564729507593,0.351825883239431,0.128937814262407,232383.169678823,184984.306272231,229836.753177375,1,2,0,0,NA,0.261197668977148,0.20752632165332,0.259797775375859,0.0579,0.052,0.4968,"POD"
"cod4_HCR-A_Ftrgt-0.26_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.26,180000,"A",FALSE,FALSE,107000,52841.6184,37174.2592,52290.7656,51470.5,35910,50963,0.0118,3e-04,0.0466,0,0.001,0.185,0,0.103716170366055,0.370373062228667,0.131615747483053,232840.015118531,187110.956908711,230787.604437866,1,2,0,0,NA,0.260997984126776,0.204162709450799,0.259653770561851,0.0921,0.0814,0.5212,"POD"
"cod4_HCR-A_Ftrgt-0.26_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.26,190000,"A",FALSE,FALSE,107000,52815.2191,36994.6264,52309.5554,51608,35552.5,51089.5,0.01145,2e-04,0.0454,0,0.001,0.185,0,0.106567043491842,0.387096682360973,0.135184650414695,233544.370426856,189093.792438759,231562.444668144,1,2,0,0,NA,0.260447868176923,0.201710196569978,0.25923425657935,0.1384,0.1232,0.5474,"POD"
"cod4_HCR-A_Ftrgt-0.26_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.26,210000,"A",FALSE,FALSE,107000,52701.756,36575.996,52286.669,51973.5,34464.5,51463,0.0111,2e-04,0.044,0,0.001,0.185,0,0.113309529888009,0.415067212408605,0.144799489237024,235819.103183465,193086.449203613,234936.007912606,1,2,0,0,NA,0.258073958518367,0.19310014927755,0.257303430153383,0.2538,0.2242,0.607,"POD"
"cod4_HCR-A_Ftrgt-0.26_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","cod4",0.26,2e+05,"A",FALSE,FALSE,107000,52768.1767,36796.947,52306.4154,51746,35085,51260.5,0.0112,2e-04,0.0444,0,0.001,0.185,0,0.110432295449787,0.401160750412016,0.139717937514949,234607.717405795,191016.800966502,233251.61641253,1,2,0,0,NA,0.259389747992728,0.198083909927812,0.258073289426073,0.1952,0.167,0.5752,"POD"
"cod4_HCR-A_Ftrgt-0.27_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.27,110000,"A",FALSE,FALSE,107000,53158.1054,39068.3124,52426.7724,51582.5,35091,50969.5,0.01595,0.0012,0.0598,0.0016,0.002,0.185,0.003,0.0982497574860312,0.214931102521323,0.125985839575703,223918.780723715,167872.036382439,219369.439093075,0.999,2,0,0,NA,0.271799768812993,0.237614201106799,0.270630062458558,8e-04,4e-04,0.0896,"POD"
"cod4_HCR-A_Ftrgt-0.27_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.27,120000,"A",FALSE,FALSE,107000,53166.3506,38973.0962,52479.9558,51585,35586,51026.5,0.01535,0.0012,0.0574,0.0016,0.002,0.185,0.003,0.0984136406555365,0.237325925141506,0.125865345588084,223918.743877442,169990.020100268,219887.84680649,0.998,2,0,0,NA,0.271868649748741,0.234437096829025,0.270773608778021,0.0023,0.0026,0.351,"POD"
"cod4_HCR-A_Ftrgt-0.27_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.27,130000,"A",FALSE,FALSE,107000,53179.1888,38849.0028,52540.085,51600,36169,51051,0.0144,0.0012,0.0538,0.0014,0.002,0.185,0.002,0.0991632706982468,0.27288163148459,0.126075484782937,224021.298603163,173035.011765377,220364.06079754,0.998,2,0,0,NA,0.271867353606007,0.230388977034826,0.270675103685844,0.0055,0.007,0.3968,"POD"
"cod4_HCR-A_Ftrgt-0.27_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.27,140000,"A",FALSE,FALSE,107000,53191.1354,38709.372,52606.4202,51604.5,36434,51100,0.01365,9e-04,0.0514,0.0014,0.002,0.185,0.002,0.099788238042081,0.293235755755281,0.126837971454868,223973.692545224,175993.295374487,220855.138784213,1,2,0,0,NA,0.27195332595083,0.226628702335606,0.270798725424806,0.0145,0.0154,0.4374,"POD"
"cod4_HCR-A_Ftrgt-0.27_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.27,150000,"A",FALSE,FALSE,107000,53198.604,38561.6878,52669.8164,51607,36685.5,51136,0.01315,9e-04,0.0494,0.0014,0.002,0.185,0.002,0.101214048819874,0.313685045224852,0.128024619370089,223974.668972786,178344.165649727,221476.72002308,1,2,0,0,NA,0.271652301483839,0.222842370436301,0.270482406319996,0.0287,0.0262,0.4614,"POD"
"cod4_HCR-A_Ftrgt-0.27_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.27,160000,"A",FALSE,FALSE,107000,53199.5927,38407.2946,52727.6632,51650.5,36892.5,51286.5,0.01265,7e-04,0.048,0.0012,0.001,0.185,0.002,0.102714610155187,0.334197010551564,0.129899125031319,224220.658764426,180825.106410273,222197.720406336,1,2,0,0,NA,0.271541188651103,0.218258538147939,0.270371445845451,0.0489,0.0442,0.4842,"POD"
