"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","Blim","catch_long","catch_short","catch_medium","catch_median_long","catch_median_short","catch_median_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","ssb_median_long","ssb_median_short","ssb_median_medium","recovery_proportion","recovery_time","conv_failed","F_maxed","F0","fbar_median_long","fbar_median_short","fbar_median_medium","slope_long","slope_medium","slope_short","HPC","iavTAC_long","iavTAC_short","iavTAC_medium"
"cod4_HCR-A_Ftrgt-0.3_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.3,130000,"A",TRUE,TRUE,107000,54011.63127,40442.36058,55788.62526,51636.2,36033.7,53957.4,0.01945,0.0066,0.0598,0.0048,0.011,0.185,0.007,0.327887796956233,0.348694685693764,0.381353216075909,201110.812570976,166827.490339383,202345.71233369,0.998,2,0,0,FALSE,0.299093124790126,0.242580368424696,0.313518828496,0.0249,0.0244,0.4176,"UEA",0.119749500956798,0.193706441642328,0.141560559215582
"cod4_HCR-A_Ftrgt-0.3_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.3,150000,"A",FALSE,FALSE,107000,53962.1433,41110.4596,53926.7212,52357,38651,52396.5,0.0166,0.0048,0.0524,0.0044,0.008,0.185,0.005,0.109296204443891,0.307160436269682,0.137587699589587,202491.541844935,172370.458785331,202585.592321081,0.998,2,0,0,FALSE,0.301138312326582,0.246374080004874,0.301741236030982,0.0783,0.0632,0.4844,"UEA",0.109303883207059,0.218442320869559,0.139279082801483
"cod4_HCR-A_Ftrgt-0.3_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.3,150000,"A",TRUE,TRUE,107000,54004.39395,40168.55054,55827.0186,51763.7,36614.4,54311.8,0.0165,0.0049,0.0526,0.0036,0.007,0.185,0.004,0.319085943159181,0.388112659598227,0.361573582953284,201732.595095335,172191.563926921,203713.546834028,0.998,2,0,0,FALSE,0.296454796190042,0.231879473481332,0.311134026687627,0.0802,0.0718,0.4838,"UEA",0.12485530510131,0.219714285823682,0.1479346669615
"cod4_HCR-A_Ftrgt-0.3_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.3,170000,"A",FALSE,FALSE,107000,53920.8304,40794.6306,53941.099,52734,38714.5,52730.5,0.0147,0.0034,0.0494,0.0026,0.008,0.185,0.004,0.116593068414672,0.346268164970845,0.146252790596688,203934.583712717,177694.073244365,204681.593126969,1,2,0,0,FALSE,0.299366525844525,0.235642473441905,0.299723162421629,0.1789,0.148,0.5338,"UEA",0.116637662783021,0.241545192585603,0.149054717041441
"cod4_HCR-A_Ftrgt-0.3_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.3,170000,"A",TRUE,TRUE,107000,53944.33863,39847.6273,55759.92656,51400.7,36718,54402.4,0.015,0.0039,0.0496,0.0026,0.007,0.185,0.004,0.303530656296649,0.425935422132382,0.337634904889336,203771.339786243,176955.636656272,205807.644426042,1,2,0,0,FALSE,0.291667382097161,0.22216953069962,0.305367916551216,0.1821,0.1556,0.5332,"UEA",0.131774688027952,0.242702332092762,0.158796361696781
"cod4_HCR-A_Ftrgt-0.3_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.3,190000,"A",FALSE,FALSE,107000,53810.7583,40419.8024,53831.17,53254,37595,53172,0.0132,0.0017,0.0472,0.0022,0.004,0.185,0.004,0.12758350174447,0.387717423752271,0.159122488759506,206740.678111166,182147.713837133,207480.606051854,1,2,0,0,FALSE,0.295303941373468,0.22606691391265,0.296456012331966,0.3135,0.2688,0.5902,"UEA",0.127986132769137,0.260130334359962,0.163010180070886
"cod4_HCR-A_Ftrgt-0.3_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.3,190000,"A",TRUE,TRUE,107000,53824.246,39492.48492,55512.22692,50472.45,36546,53115.1,0.0134,0.0023,0.0472,0.0018,0.005,0.185,0.003,0.281245711050764,0.45815055493091,0.309725859459103,206595.701421815,181684.474991608,208811.230857418,1,2,0,0,FALSE,0.285417477319884,0.214495548836879,0.297898307681814,0.3149,0.2814,0.589,"UEA",0.141158748327925,0.26038115441902,0.173582140541019
"cod4_HCR-A_Ftrgt-0.31_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.31,150000,"A",FALSE,FALSE,107000,54141.1602,41905.4978,54234.7322,52609.5,39294,52778,0.01905,0.0074,0.0544,0.007,0.011,0.185,0.01,0.112658723570194,0.304576629459503,0.141632858255451,195959.386248357,170543.761290691,196723.310045811,0.998,2,0,0,FALSE,0.310775845650671,0.254213868561745,0.312024142333905,0.103,0.0826,0.4928,"UEA",0.112417803134445,0.215689621776259,0.143740123337589
"cod4_HCR-A_Ftrgt-0.32_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.32,110000,"A",FALSE,FALSE,107000,54289.8977,43201.2934,54281.5092,52523.5,38887,52586,0.03135,0.0145,0.0824,0.014,0.02,0.185,0.018,0.107111371045405,0.195973781266408,0.135690207121623,189093.703745826,156930.580452389,188473.040747796,0.997,3,0,0,FALSE,0.321784126272763,0.283562139250553,0.322512027559735,0.0116,0.011,0.1132,"UEA",0.107051132050282,0.141652544478849,0.135500287550497
"cod4_HCR-A_Ftrgt-0.32_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.32,130000,"A",FALSE,FALSE,107000,54298.9259,42965.3488,54417.8604,52619,40018,52747.5,0.0257,0.0128,0.0652,0.012,0.019,0.185,0.014,0.111031970016675,0.252433924073276,0.138736720748501,189142.348883289,162866.11266555,189426.659252055,0.997,2,0,0,FALSE,0.321545061925254,0.273518058365977,0.323002083859914,0.0495,0.041,0.432,"UEA",0.111022686398137,0.184838065867024,0.139809037193222
"cod4_HCR-A_Ftrgt-0.32_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.32,150000,"A",FALSE,FALSE,107000,54287.833,42675.1396,54488.4782,52820.5,39952,53036,0.02135,0.0102,0.0562,0.0088,0.014,0.185,0.013,0.117088589019388,0.301038278678974,0.146134602750367,189961.855759879,168765.721914104,190956.11957317,0.997,2,0,0,FALSE,0.320238489196838,0.261635825728664,0.322124976450759,0.1314,0.108,0.5034,"UEA",0.1170958266311,0.21291728655015,0.148713252474669
"cod4_HCR-A_Ftrgt-0.32_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.32,170000,"A",FALSE,FALSE,107000,54226.4951,42351.7252,54413.45,53399,39635.5,53501,0.0173,0.0066,0.051,0.005,0.011,0.185,0.007,0.127212557829278,0.341433612940616,0.158591006636049,192662.725129955,174038.63060877,193730.277439027,0.999,2,0,0,FALSE,0.31696730874022,0.249218685308796,0.318571145787444,0.2583,0.2128,0.5544,"UEA",0.127701774774253,0.240938784197037,0.162613370182401
"cod4_HCR-A_Ftrgt-0.32_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.32,190000,"A",FALSE,FALSE,107000,54107.8347,41959.4144,54197.4524,53919,38547.5,53896.5,0.01445,0.0036,0.048,0.0026,0.007,0.185,0.004,0.14201368556939,0.383515210165545,0.174774630639022,196348.850016916,178646.37961169,196971.133777402,1,2,0,0,FALSE,0.311170934202077,0.23682561645823,0.31339890876725,0.4028,0.3652,0.612,"UEA",0.142366417763123,0.262352779930224,0.180210898454685
"cod4_HCR-A_Ftrgt-0.33_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.33,190000,"A",FALSE,FALSE,107000,54227.7786,42686.879,54295.7562,54090,38966.5,54092.5,0.01615,0.0055,0.0492,0.0044,0.01,0.185,0.005,0.149101158123173,0.380313729775444,0.183503902133852,192005.919060265,176977.144964419,192182.011047643,1,2,0,0,FALSE,0.318815227437139,0.241702006778334,0.321166660174578,0.4488,0.4114,0.626,"UEA",0.149181903076124,0.262758591719372,0.189875652038228
"cod4_HCR-A_Ftrgt-0.333_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.333,150000,"A",FALSE,FALSE,107000,54438.5736,43635.5754,54739.3952,53170.5,40760.5,53425.5,0.02535,0.015,0.058,0.0134,0.022,0.185,0.015,0.12277726177087,0.29893267873203,0.152881414497854,182935.289131633,166282.599337146,184141.287275648,0.997,2,0,0,FALSE,0.332241923111292,0.271226600279337,0.334217582918413,0.1729,0.1432,0.5158,"UEA",0.123282682122797,0.211131501784789,0.156104724926857
"cod4_HCR-A_Ftrgt-0.34_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.34,110000,"A",FALSE,FALSE,107000,54522.6267,44692.8436,54691.7116,52744,40306,52972.5,0.04305,0.0283,0.0908,0.0248,0.033,0.185,0.027,0.111539992343387,0.188133130503627,0.140929462000466,177348.522867673,152710.086950053,177845.938456596,0.994,3,0,0,FALSE,0.34150448478935,0.302688402037655,0.342986165975996,0.0246,0.0224,0.1248,"UEA",0.111447879164209,0.139100573121225,0.141133345163168
"cod4_HCR-A_Ftrgt-0.34_Btrigger-120000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.34,120000,"A",TRUE,TRUE,107000,54570.52126,43558.33104,56797.72808,52108.1,38315.9,54949.05,0.03995,0.0264,0.084,0.023,0.037,0.185,0.029,0.323828703673822,0.302998605299861,0.379280424596304,176578.00852746,154690.307479413,179164.961889135,0.994,3,0,0,FALSE,0.33764524517002,0.284502760488296,0.355058049485664,0.0475,0.0438,0.4002,"UEA",0.12978386629691,0.161769919040948,0.152226149621094
"cod4_HCR-A_Ftrgt-0.34_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.34,130000,"A",FALSE,FALSE,107000,54521.6375,44437.5304,54830.173,52877.5,41278,53200.5,0.0356,0.0244,0.0726,0.021,0.033,0.185,0.024,0.117164328211821,0.247957418275007,0.146282968157742,177764.763359584,158548.694707537,178690.246408732,0.995,3,0,0,FALSE,0.340966225648107,0.290551523209442,0.343254935322644,0.0866,0.068,0.4518,"UEA",0.117164328211821,0.180815555707956,0.148060609894791
"cod4_HCR-A_Ftrgt-0.34_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.34,130000,"A",TRUE,TRUE,107000,54568.72017,43441.747,56798.68832,52181.25,38638.8,55058.8,0.0357,0.0242,0.073,0.0214,0.035,0.185,0.026,0.319747115032946,0.336669356271672,0.367776074306456,177065.950296304,158253.42485048,180234.663804255,0.996,3,0,0,FALSE,0.335771841300405,0.276176884947648,0.352453132516403,0.085,0.074,0.4512,"UEA",0.132968381584463,0.18356221865889,0.156540233960616
"cod4_HCR-A_Ftrgt-0.34_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.34,140000,"A",TRUE,TRUE,107000,54558.58969,43314.36218,56758.93776,52204.2,39008.45,55167.4,0.03125,0.0211,0.0644,0.0184,0.032,0.185,0.023,0.311864527513961,0.348091301321014,0.35494027349974,177935.70934967,161277.290204575,180825.963494564,0.996,2,0,0,FALSE,0.333139471464716,0.269495950487841,0.350177016230858,0.1374,0.1166,0.4938,"UEA",0.136743077367891,0.197030310952089,0.162801671191309
"cod4_HCR-A_Ftrgt-0.34_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.34,150000,"A",FALSE,FALSE,107000,54502.9018,44135.4002,54839.917,53300.5,41056,53639,0.0288,0.0189,0.0598,0.0176,0.027,0.185,0.02,0.125938320245842,0.295399449968998,0.156963573739223,179454.590404474,165071.10574138,180706.416307948,0.997,2,0,0,FALSE,0.338712762781468,0.276466359061067,0.341030789115613,0.1991,0.1614,0.5234,"UEA",0.126593158906097,0.209762304316936,0.160582795485242
"cod4_HCR-A_Ftrgt-0.34_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.34,170000,"A",FALSE,FALSE,107000,54432.8357,43796.62,54674.166,53987.5,40272.5,54007,0.02275,0.0132,0.0532,0.0114,0.018,0.185,0.013,0.139990943884095,0.334978301240716,0.17307451355356,182738.362008129,170756.371226465,183642.400905568,0.998,2,0,0,FALSE,0.333242209740529,0.261317261525966,0.336584063792751,0.3453,0.2938,0.5804,"UEA",0.140455534545674,0.23878213220026,0.178603837175817
"cod4_HCR-A_Ftrgt-0.34_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.34,180000,"A",FALSE,FALSE,107000,54384.4122,43603.9378,54528.9184,54232,39779.5,54188,0.02035,0.0104,0.052,0.0086,0.013,0.185,0.011,0.148747115493265,0.35560202830254,0.182753610635496,185054.487402235,173109.192304726,185443.064341036,0.999,2,0,0,FALSE,0.329991993649087,0.254664020261929,0.332789406227176,0.4183,0.3768,0.6058,"UEA",0.149024473828018,0.2511535680997,0.189224083943273
"cod4_HCR-A_Ftrgt-0.34_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.34,190000,"A",FALSE,FALSE,107000,54333.4731,43387.7732,54345.8974,54228.5,39275.5,54228,0.01795,0.0078,0.0498,0.0064,0.012,0.185,0.008,0.15631359263459,0.377795746938187,0.19277071211246,187608.305161618,175455.597353257,187681.32823794,0.999,2,0,0,FALSE,0.325689635835469,0.24699097889382,0.328633718709925,0.4902,0.4546,0.638,"UEA",0.156519534201462,0.265418436638867,0.200174340398954
"cod4_HCR-A_Ftrgt-0.342_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.342,170000,"A",FALSE,FALSE,107000,54449.8827,43935.0384,54688.9434,54025.5,40339.5,54059,0.02345,0.0139,0.0536,0.0124,0.018,0.185,0.014,0.141575374955852,0.334178675364615,0.174678082187024,181946.010112224,170375.439318495,182680.477867664,0.998,2,0,0,FALSE,0.334759357783367,0.262606328102777,0.338185152351689,0.3541,0.3044,0.5826,"UEA",0.141754296312635,0.238011006123215,0.180379164589079
"cod4_HCR-A_Ftrgt-0.35_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,110000,"A",FALSE,FALSE,107000,54604.1574,45404.0118,54835.5262,52793.5,41046.5,53057.5,0.05125,0.037,0.0964,0.0346,0.041,0.185,0.038,0.113643995901063,0.187751551649508,0.144029872579342,172035.28416219,150486.250116287,172708.635153084,0.993,3,0,0,FALSE,0.351416248866241,0.312149306133847,0.353365073242883,0.035,0.0304,0.1342,"UEA",0.113470190963633,0.137820655306231,0.144470061523406
"cod4_HCR-A_Ftrgt-0.35_Btrigger-110000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,110000,"A",TRUE,TRUE,107000,54657.06945,44653.18778,56653.6261,52092.95,39875.64,54678.3,0.05305,0.0373,0.1048,0.0328,0.049,0.185,0.042,0.324238817814028,0.28,0.385797402397157,171068.511476193,148204.84575763,173065.582271237,0.993,3,0,0,FALSE,0.348589216608114,0.307456625071959,0.364543604335265,0.0329,0.0324,0.1366,"UEA",0.131266985505736,0.142481580401356,0.153757657542928
"cod4_HCR-A_Ftrgt-0.35_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,120000,"A",FALSE,FALSE,107000,54602.0149,45276.9408,54913.7246,52875.5,41429.5,53153.5,0.04695,0.0345,0.088,0.0308,0.04,0.185,0.034,0.116721241954748,0.215310570585608,0.146822335806079,172209.518388354,153220.447110491,173221.285739205,0.993,3,0,0,FALSE,0.351157012575265,0.306673437585646,0.353678517584502,0.0665,0.053,0.4076,"UEA",0.116751363393263,0.157285355093247,0.147994474688431
"cod4_HCR-A_Ftrgt-0.35_Btrigger-120000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,120000,"A",TRUE,TRUE,107000,54648.76869,44253.97764,56941.91828,52260.75,38986.75,55102.55,0.0477,0.0352,0.089,0.0314,0.047,0.185,0.04,0.321544655390288,0.288354253835425,0.376329523613819,171421.669484021,152743.259903296,174276.481645863,0.993,3,0,0,FALSE,0.34686189247104,0.293449243473078,0.364387453339615,0.0638,0.0564,0.4074,"UEA",0.133097881610036,0.159028425769389,0.156401663178337
"cod4_HCR-A_Ftrgt-0.35_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,130000,"A",TRUE,TRUE,107000,54647.46204,44137.39982,56928.04304,52260,39291.45,55284.4,0.0424,0.0327,0.0766,0.0276,0.043,0.185,0.034,0.31554238085712,0.329206705134301,0.363112307335979,172037.704612052,156128.440508735,175054.786289195,0.993,3,0,0,FALSE,0.344467975804838,0.284644798440335,0.362009673002387,0.1103,0.095,0.4616,"UEA",0.137326730445731,0.180979080637796,0.161719586186993
"cod4_HCR-A_Ftrgt-0.35_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,140000,"A",TRUE,TRUE,107000,54626.08378,44010.94176,56864.54236,52132.3,39734,55260.55,0.0375,0.0287,0.0686,0.024,0.04,0.185,0.032,0.307106102708021,0.344432572066667,0.349910307717707,172869.510948407,159644.940675455,175854.539794128,0.996,2,0,0,FALSE,0.34173485200555,0.27722289378316,0.359131727884057,0.1686,0.1432,0.5036,"UEA",0.140838913109596,0.195477056277389,0.168985502613441
"cod4_HCR-A_Ftrgt-0.35_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,150000,"A",TRUE,TRUE,107000,54605.89232,43861.28216,56760.21488,51656.3,39778.05,55056.2,0.03355,0.0249,0.0616,0.0228,0.038,0.185,0.028,0.29717105427686,0.365015112473808,0.335568283903409,174160.894551434,162820.316330543,177275.009305929,0.997,2,0,0,FALSE,0.338291453286156,0.2699800423247,0.354464268731135,0.2374,0.2084,0.5338,"UEA",0.146801972676233,0.210275749148788,0.178288250015785
"cod4_HCR-A_Ftrgt-0.35_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,170000,"A",FALSE,FALSE,107000,54512.2989,44479.3148,54731.1478,54241.5,40506.5,54250.5,0.0263,0.017,0.0554,0.0158,0.022,0.185,0.018,0.147699063555062,0.332403504148589,0.181372700118458,178442.342948703,168983.638465955,178965.361304562,0.997,2,0,0,FALSE,0.341057845347262,0.267158698949526,0.344804495401447,0.385,0.3394,0.5924,"UEA",0.147993941543095,0.235903709845633,0.187793305026405
"cod4_HCR-A_Ftrgt-0.35_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,170000,"A",TRUE,TRUE,107000,54536.69877,43534.1384,56395.55656,51276.7,39280,53290.5,0.02625,0.0171,0.0554,0.0154,0.024,0.185,0.018,0.274649705910127,0.402538809798169,0.307772882659724,178384.962111777,168267.259264205,180313.495908579,0.997,2,0,0,FALSE,0.329374783464674,0.257220738981858,0.343082581256258,0.3881,0.3534,0.5904,"UEA",0.159927612599098,0.236696355553109,0.198406781864549
"cod4_HCR-A_Ftrgt-0.35_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,180000,"A",FALSE,FALSE,107000,54472.3815,44282.977,54556.5824,54371,40025.5,54372,0.02325,0.0142,0.0524,0.0122,0.018,0.185,0.015,0.155425380227954,0.352241960848636,0.191886566694866,180900.537614799,171696.451675848,181000.542458239,0.998,2,0,0,FALSE,0.337092388364473,0.260007860044838,0.340604838220536,0.4588,0.424,0.6184,"UEA",0.155717176151788,0.250103872387486,0.199389162874225
"cod4_HCR-A_Ftrgt-0.35_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,190000,"A",FALSE,FALSE,107000,54426.4059,44061.5772,54357.9302,54177,39572.5,54212.5,0.02055,0.0111,0.0504,0.0096,0.015,0.185,0.013,0.163803633800694,0.376622593837706,0.202460938748152,183833.161340014,173993.255183991,183198.893642689,0.999,2,0,0,FALSE,0.332085703989017,0.252583014145032,0.335418429779813,0.5292,0.4998,0.6512,"UEA",0.164037725932023,0.263658013611541,0.210843696426946
"cod4_HCR-A_Ftrgt-0.35_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,190000,"A",TRUE,TRUE,107000,54419.97955,43145.06192,55873.97236,51572.4,38951.5,52275.45,0.02015,0.0106,0.0504,0.009,0.014,0.185,0.012,0.256910997372379,0.43422519208481,0.286064067031605,183591.747639424,173110.738184667,184298.294133671,0.999,2,0,0,FALSE,0.32096539070562,0.246648364695958,0.331497520910794,0.5278,0.5092,0.6494,"UEA",0.174669403398534,0.263154187228593,0.21856726153238
"cod4_HCR-A_Ftrgt-0.35_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,210000,"A",TRUE,TRUE,107000,54298.38078,42686.81594,55223.7242,52083.55,38062.5,52403.1,0.0155,0.0047,0.0482,0.0044,0.007,0.185,0.006,0.242235350108325,0.464351731873162,0.273211022175721,189810.814914097,177410.685531176,189722.300853229,1,2,0,0,FALSE,0.312835826724113,0.234887035767406,0.318801056049527,0.6517,0.6482,0.713,"UEA",0.186959344451529,0.285410702287565,0.234391514837049
"cod4_HCR-A_Ftrgt-0.36_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,110000,"A",FALSE,FALSE,107000,54664.5805,46092.4772,54942.692,52888.5,41570.5,53095,0.06055,0.0478,0.1036,0.043,0.054,0.185,0.047,0.116439313541364,0.188391742332467,0.147599902001091,166865.436984398,148592.610895278,167914.353127747,0.99,3,0,0,FALSE,0.361459134981227,0.321765227466458,0.363607033730225,0.0471,0.0392,0.145,"UEA",0.116247999514558,0.136389202218353,0.14827481036453
"cod4_HCR-A_Ftrgt-0.36_Btrigger-110000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,110000,"A",TRUE,TRUE,107000,54713.30469,45345.43026,56750.38402,52188.45,40623.8,54739.6,0.0618,0.0478,0.1092,0.0424,0.061,0.185,0.055,0.322657687830845,0.28,0.381686668745696,165997.131408007,147000.350888254,167996.481772931,0.993,3,0,0,FALSE,0.358483461638906,0.314562785246464,0.374266992416842,0.0439,0.0408,0.1404,"UEA",0.134576592121399,0.138428113684569,0.157723762925033
"cod4_HCR-A_Ftrgt-0.36_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,120000,"A",FALSE,FALSE,107000,54660.5152,45958.8676,55020.994,52972,42104,53263.5,0.0556,0.0444,0.0924,0.0412,0.051,0.185,0.046,0.120194626956602,0.213852554074589,0.150982030174572,167177.38562992,151149.350717559,168202.935701911,0.991,3,0,0,FALSE,0.360766512468775,0.316206027866286,0.36362871631593,0.0838,0.0678,0.421,"UEA",0.120232673758125,0.156171916056973,0.152429164093
"cod4_HCR-A_Ftrgt-0.36_Btrigger-120000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,120000,"A",TRUE,TRUE,107000,54704.50902,44934.03638,57041.6197,52289.35,39620.6,55240.4,0.05565,0.0455,0.0938,0.0378,0.058,0.185,0.05,0.319545697083409,0.27268272456557,0.371860089664222,166315.768745033,150714.228932292,169447.547671051,0.993,3,0,0,FALSE,0.356160744906334,0.302878578471719,0.373371067269739,0.0811,0.074,0.42,"UEA",0.136626832509849,0.156967780411112,0.160983695356548
"cod4_HCR-A_Ftrgt-0.36_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,130000,"A",FALSE,FALSE,107000,54658.1453,45814.512,55067.0424,53227.5,42531.5,53522.5,0.0498,0.0411,0.0798,0.0372,0.045,0.185,0.04,0.12431056895795,0.243744217946417,0.155533821698423,167725.658229903,154623.665648334,168976.135742024,0.991,3,0,0,FALSE,0.359882002720811,0.308203948481922,0.363825308806712,0.1347,0.1102,0.4716,"UEA",0.124443604173616,0.17824357405662,0.158085008515291
"cod4_HCR-A_Ftrgt-0.36_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,130000,"A",TRUE,TRUE,107000,54699.60875,44817.72486,57000.3628,52254.2,39863.55,55337.85,0.0498,0.0418,0.0806,0.035,0.05,0.185,0.044,0.312174800753662,0.315192807870632,0.359955941458233,167209.25632622,154162.673720607,170131.784200505,0.993,3,0,0,FALSE,0.3529361933929,0.293001450990375,0.371101362620866,0.1356,0.1148,0.4718,"UEA",0.141647778228254,0.179348217478008,0.167562017991989
"cod4_HCR-A_Ftrgt-0.36_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,140000,"A",FALSE,FALSE,107000,54653.0129,45659.2662,55059.9622,53430.5,42410.5,53723,0.04385,0.036,0.0712,0.0322,0.043,0.185,0.036,0.130545581818172,0.266778833726727,0.162162197469617,168709.146899543,158097.791868519,169823.947687178,0.993,3,0,0,FALSE,0.358207608869369,0.29962188800558,0.36245636348659,0.1994,0.167,0.5162,"UEA",0.130744558372135,0.191266386842928,0.16593702316744
"cod4_HCR-A_Ftrgt-0.36_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,140000,"A",TRUE,TRUE,107000,54683.72854,44683.64092,56920.66712,52046.8,40303.2,55177.95,0.0441,0.0362,0.0716,0.0324,0.048,0.185,0.042,0.301935007309079,0.342149329277258,0.344638807511263,168227.924307694,157863.476762017,171340.481694279,0.995,3,0,0,FALSE,0.35005568547766,0.285140927691006,0.366987761980046,0.2024,0.1772,0.5152,"UEA",0.146546049447021,0.193570318892234,0.175950652705972
